dataset,sample_index,view_index,class,hflip,vflip,angle_deg,crop_x0,crop_y0,crop_x1,crop_y1,brightness_factor,contrast_factor,blur_sigma,crop_area_retained,center_retained,foreground_retained,intensity_shift,automated_preserved
bloodmnist,230,10,neutrophil,True,True,-2.3358192443847656,0.0,4.0,26.0,27.0,0.7157970666885376,0.9728296995162964,0.0,0.7627551020408163,1.0,1.0,0.311373233795166,True
bloodmnist,230,11,neutrophil,False,True,-7.190002918243408,0.0,0.0,27.0,20.0,0.8081445097923279,0.922309398651123,0.4103246331214905,0.6887755102040817,0.9152,1.0,0.2695460915565491,True
bloodmnist,230,12,neutrophil,False,False,0.1611166000366211,2.0,1.0,26.0,26.0,1.1809695959091187,0.797107458114624,0.0,0.7653061224489796,1.0,1.0,0.38386213779449463,True
bloodmnist,230,13,neutrophil,False,False,5.772199630737305,0.0,1.0,26.0,26.0,1.236518144607544,1.2934645414352417,0.0,0.8290816326530612,1.0,1.0,0.5299826860427856,False
bloodmnist,230,14,neutrophil,False,False,4.425615310668945,0.0,3.0,25.0,26.0,1.1580705642700195,0.7864230871200562,0.0,0.7334183673469388,1.0,1.0,0.3716474771499634,True
bloodmnist,230,15,neutrophil,True,False,0.3290281295776367,0.0,2.0,26.0,26.0,0.8859974145889282,1.1688605546951294,0.0,0.7959183673469388,1.0,1.0,0.28286314010620117,True
bloodmnist,242,0,neutrophil,False,True,-10.792708396911621,4.0,1.0,26.0,27.0,0.9802598357200623,0.7248197793960571,0.0,0.7295918367346939,1.0,1.0,0.2949203848838806,True
bloodmnist,242,1,neutrophil,True,True,14.098810195922852,1.0,3.0,26.0,26.0,1.1612794399261475,0.9582957029342651,0.0,0.7334183673469388,0.9984,1.0,0.20298373699188232,True
bloodmnist,242,2,neutrophil,True,True,1.9787006378173828,2.0,0.0,27.0,24.0,1.1107428073883057,0.9926435947418213,0.0,0.7653061224489796,1.0,1.0,0.11809921264648438,True
bloodmnist,242,3,neutrophil,False,False,-9.414161682128906,0.0,1.0,26.0,26.0,0.9304747581481934,1.0317412614822388,0.0,0.8290816326530612,1.0,1.0,0.10126650333404541,True
bloodmnist,242,4,neutrophil,False,True,-0.651127815246582,0.0,1.0,26.0,26.0,1.0970628261566162,1.0395574569702148,0.0,0.8290816326530612,1.0,1.0,0.13662028312683105,True
bloodmnist,242,5,neutrophil,True,False,-6.419162750244141,2.0,2.0,26.0,27.0,0.9444829821586609,1.2719517946243286,0.0,0.7653061224489796,1.0,1.0,0.3274688124656677,True
bloodmnist,242,6,neutrophil,False,True,-14.580863952636719,3.0,2.0,27.0,27.0,0.9114364385604858,1.2361667156219482,0.0,0.7653061224489796,1.0,1.0,0.3247302770614624,True
bloodmnist,242,7,neutrophil,True,False,-11.266599655151367,1.0,0.0,24.0,25.0,0.8774701952934265,1.180541753768921,0.2444215714931488,0.7334183673469388,1.0,1.0,0.3030715584754944,True
bloodmnist,242,8,neutrophil,False,False,5.9114990234375,0.0,1.0,26.0,24.0,1.0684014558792114,0.8144010305404663,0.23811352252960205,0.7627551020408163,1.0,1.0,0.2540004253387451,True
bloodmnist,242,9,neutrophil,False,True,8.463590621948242,1.0,1.0,27.0,25.0,0.8242807984352112,0.9915945529937744,0.2580942213535309,0.7959183673469388,1.0,1.0,0.1841246485710144,True
bloodmnist,242,10,neutrophil,True,False,1.4701614379882812,3.0,0.0,26.0,26.0,0.9803066849708557,0.9461550712585449,0.0,0.7627551020408163,1.0,1.0,0.07353824377059937,True
bloodmnist,242,11,neutrophil,True,False,11.716230392456055,0.0,7.0,27.0,27.0,0.837968111038208,0.7924062609672546,0.0,0.6887755102040817,0.91,1.0,0.36962562799453735,True
bloodmnist,242,12,neutrophil,False,False,7.879934310913086,1.0,1.0,24.0,27.0,0.9743120670318604,0.963900089263916,1.5869877338409424,0.7627551020408163,1.0,1.0,0.06178784370422363,True
bloodmnist,242,13,neutrophil,False,True,10.832298278808594,2.0,0.0,26.0,25.0,0.7042996287345886,1.0727999210357666,0.0,0.7653061224489796,1.0,1.0,0.368500292301178,True
bloodmnist,242,14,neutrophil,True,False,-14.101409912109375,2.0,0.0,26.0,26.0,0.9450888633728027,0.8160858154296875,0.0,0.7959183673469388,1.0,1.0,0.23882532119750977,True
bloodmnist,242,15,neutrophil,True,True,0.5946369171142578,0.0,3.0,26.0,27.0,0.7541496157646179,0.7091631889343262,1.3351094722747803,0.7959183673469388,1.0,1.0,0.5366871953010559,False
bloodmnist,252,0,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,True,-0.522430419921875,0.0,1.0,26.0,27.0,1.1540368795394897,1.0949888229370117,0.0,0.8622448979591837,1.0,1.0,0.24902570247650146,True
bloodmnist,252,1,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,True,-6.298679351806641,1.0,3.0,26.0,27.0,0.8614577054977417,0.9335163831710815,0.16394957900047302,0.7653061224489796,1.0,1.0,0.20502591133117676,True
bloodmnist,252,2,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,False,7.641664505004883,0.0,1.0,26.0,27.0,0.8355122804641724,0.9868283271789551,0.0,0.8622448979591837,1.0,1.0,0.17765939235687256,True
bloodmnist,252,3,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,False,6.794534683227539,2.0,0.0,27.0,25.0,1.2795746326446533,0.7206026315689087,0.0,0.7971938775510204,1.0,1.0,0.5589720010757446,False
bloodmnist,252,4,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,True,-3.351512908935547,1.0,0.0,25.0,25.0,0.8097092509269714,1.038559913635254,0.8243119716644287,0.7653061224489796,1.0,1.0,0.22885066270828247,True
bloodmnist,252,5,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,True,0.3092174530029297,1.0,2.0,26.0,26.0,1.2984764575958252,0.8884583711624146,0.0,0.7653061224489796,1.0,1.0,0.41001808643341064,True
bloodmnist,252,6,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,False,10.69168472290039,1.0,3.0,27.0,26.0,1.228548526763916,1.0512101650238037,1.1767853498458862,0.7627551020408163,1.0,1.0,0.2797586917877197,True
bloodmnist,252,7,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,True,-9.390558242797852,1.0,1.0,24.0,27.0,1.212975025177002,1.244910478591919,0.0,0.7627551020408163,1.0,1.0,0.4578855037689209,False
bloodmnist,252,8,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,False,6.52406120300293,1.0,0.0,24.0,26.0,1.187009334564209,1.1651252508163452,1.035215973854065,0.7627551020408163,1.0,1.0,0.3521345853805542,True
bloodmnist,252,9,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,True,4.363689422607422,1.0,2.0,26.0,27.0,0.9789595603942871,1.0223602056503296,0.0,0.7971938775510204,1.0,1.0,0.04340064525604248,True
bloodmnist,252,10,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,True,7.263130187988281,1.0,1.0,27.0,27.0,0.8075277805328369,0.7402431964874268,0.6893978714942932,0.8622448979591837,1.0,1.0,0.45222902297973633,False
bloodmnist,252,11,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,False,-3.911513328552246,0.0,0.0,24.0,25.0,0.7940423488616943,1.006359338760376,0.0,0.7653061224489796,1.0,1.0,0.21231698989868164,True
bloodmnist,252,12,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,False,6.806079864501953,0.0,0.0,26.0,26.0,1.1950056552886963,0.960440993309021,0.0,0.8622448979591837,1.0,1.0,0.2345646619796753,True
bloodmnist,252,13,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",True,True,-12.077693939208984,2.0,4.0,27.0,27.0,1.1213048696517944,0.7926693558692932,0.5422472953796387,0.7334183673469388,0.9908,1.0,0.3286355137825012,True
bloodmnist,252,14,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,True,-10.020225524902344,1.0,0.0,27.0,24.0,0.823560357093811,1.0670658349990845,0.0,0.7959183673469388,1.0,1.0,0.24350547790527344,True
bloodmnist,252,15,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",False,False,4.676778793334961,2.0,0.0,26.0,26.0,1.1267321109771729,1.0259166955947876,0.0,0.7959183673469388,1.0,1.0,0.15264880657196045,True
bloodmnist,253,0,basophil,False,True,-9.885412216186523,1.0,1.0,27.0,25.0,1.203362226486206,1.0417098999023438,0.0,0.7959183673469388,1.0,1.0,0.2450721263885498,True
bloodmnist,253,1,basophil,False,True,3.4221343994140625,1.0,1.0,25.0,27.0,0.9692901372909546,1.2855420112609863,0.749795138835907,0.7959183673469388,1.0,1.0,0.31625187397003174,True
bloodmnist,253,2,basophil,True,True,9.933780670166016,0.0,1.0,25.0,26.0,1.0877742767333984,0.9867103099822998,0.0,0.7971938775510204,1.0,1.0,0.10106396675109863,True
bloodmnist,253,3,basophil,True,False,13.48872184753418,2.0,0.0,27.0,24.0,1.1464582681655884,1.0409046411514282,0.0,0.7653061224489796,1.0,1.0,0.1873629093170166,True
bloodmnist,253,4,basophil,True,True,-0.19793415069580078,1.0,0.0,26.0,24.0,1.0686845779418945,1.2397468090057373,0.0,0.7653061224489796,1.0,1.0,0.30843138694763184,True
bloodmnist,253,5,basophil,True,False,4.299629211425781,0.0,0.0,25.0,26.0,0.9559077024459839,0.7690333127975464,0.6417622566223145,0.8290816326530612,1.0,1.0,0.2750589847564697,True
bloodmnist,253,6,basophil,False,True,-12.709444046020508,3.0,1.0,26.0,27.0,0.9751369953155518,0.9140292406082153,1.1065400838851929,0.7627551020408163,1.0,1.0,0.11083376407623291,True
bloodmnist,253,7,basophil,False,False,-8.309120178222656,0.0,3.0,25.0,26.0,1.2548564672470093,1.2040855884552002,0.21146810054779053,0.7334183673469388,1.0,1.0,0.4589420557022095,False
bloodmnist,253,8,basophil,True,True,-4.323123931884766,1.0,0.0,26.0,25.0,1.0527698993682861,0.7146645188331604,0.0,0.7971938775510204,1.0,1.0,0.33810538053512573,True
bloodmnist,253,9,basophil,True,False,-9.468879699707031,1.0,1.0,23.0,27.0,0.999364972114563,0.9917033314704895,0.0,0.7295918367346939,1.0,1.0,0.00893169641494751,True
bloodmnist,253,10,basophil,False,False,-11.068126678466797,0.0,1.0,26.0,26.0,0.8939294815063477,1.2662115097045898,0.38212963938713074,0.8290816326530612,1.0,1.0,0.3722820281982422,True
bloodmnist,253,11,basophil,True,False,6.51947021484375,1.0,1.0,27.0,27.0,0.7924147248268127,0.7787621021270752,0.5569683909416199,0.8622448979591837,1.0,1.0,0.42882317304611206,True
bloodmnist,253,12,basophil,False,False,-8.022821426391602,3.0,1.0,26.0,27.0,1.2079451084136963,1.059870719909668,1.9179980754852295,0.7627551020408163,1.0,1.0,0.26781582832336426,True
bloodmnist,253,13,basophil,True,False,-8.678523063659668,1.0,1.0,26.0,26.0,1.0582780838012695,0.8926140069961548,1.6406868696212769,0.7971938775510204,1.0,1.0,0.16566407680511475,True
bloodmnist,253,14,basophil,False,True,13.8690185546875,0.0,4.0,27.0,24.0,0.9662781953811646,0.9897123575210571,0.0,0.6887755102040817,0.9888,1.0,0.04400944709777832,True
bloodmnist,253,15,basophil,False,False,7.075267791748047,1.0,0.0,27.0,25.0,0.9248925447463989,1.2903664112091064,0.0,0.8290816326530612,1.0,1.0,0.3654738664627075,True
bloodmnist,262,0,eosinophil,True,True,-12.855888366699219,0.0,1.0,25.0,27.0,0.9845048189163208,1.0356388092041016,1.8522838354110718,0.8290816326530612,1.0,1.0,0.05113399028778076,True
bloodmnist,262,1,eosinophil,False,True,5.649801254272461,0.0,0.0,26.0,26.0,0.8305212259292603,0.9358777403831482,1.6862550973892212,0.8622448979591837,1.0,1.0,0.23360103368759155,True
bloodmnist,262,2,eosinophil,False,False,13.505926132202148,3.0,2.0,27.0,27.0,1.174426555633545,1.1464262008666992,1.8305376768112183,0.7653061224489796,1.0,1.0,0.32085275650024414,True
bloodmnist,262,3,eosinophil,False,True,-13.181053161621094,0.0,5.0,27.0,25.0,0.8286443948745728,0.7587108016014099,0.0,0.6887755102040817,0.956,1.0,0.41264480352401733,True
bloodmnist,262,4,eosinophil,False,True,12.302871704101562,0.0,3.0,26.0,26.0,1.100845456123352,0.9253953099250793,0.0,0.7627551020408163,1.0,1.0,0.1754501461982727,True
bloodmnist,262,5,eosinophil,True,False,-4.955467224121094,0.0,2.0,26.0,27.0,0.9694703817367554,1.112370252609253,0.0,0.8290816326530612,1.0,1.0,0.14289987087249756,True
bloodmnist,262,6,eosinophil,True,False,14.801029205322266,0.0,5.0,26.0,27.0,1.1517316102981567,0.9216020107269287,0.0,0.7295918367346939,0.982,1.0,0.23012959957122803,True
bloodmnist,262,7,eosinophil,False,True,0.8507614135742188,0.0,3.0,26.0,26.0,0.966171383857727,0.818550705909729,0.7614414691925049,0.7627551020408163,1.0,1.0,0.21527791023254395,True
bloodmnist,262,8,eosinophil,False,False,5.470632553100586,0.0,0.0,26.0,24.0,1.0367194414138794,0.8036854267120361,0.0,0.7959183673469388,1.0,1.0,0.23303401470184326,True
bloodmnist,262,9,eosinophil,True,True,-3.6931533813476562,1.0,0.0,26.0,26.0,1.2002878189086914,0.8698404431343079,1.600579023361206,0.8290816326530612,1.0,1.0,0.33044737577438354,True
bloodmnist,262,10,eosinophil,False,True,-13.684977531433105,1.0,2.0,26.0,25.0,0.9708223342895508,0.83680260181427,0.0,0.7334183673469388,1.0,1.0,0.1923750638961792,True
bloodmnist,262,11,eosinophil,False,True,-12.759496688842773,1.0,0.0,23.0,26.0,0.9142155647277832,1.0676259994506836,0.0,0.7295918367346939,0.99,1.0,0.1534104347229004,True
bloodmnist,262,12,eosinophil,True,False,-10.562498092651367,1.0,0.0,26.0,26.0,0.9513344764709473,1.2372808456420898,0.0,0.8290816326530612,1.0,1.0,0.2859463691711426,True
bloodmnist,262,13,eosinophil,True,False,9.325088500976562,3.0,3.0,27.0,27.0,1.0018233060836792,1.0842664241790771,0.0,0.7346938775510204,1.0,1.0,0.08608973026275635,True
bloodmnist,262,14,eosinophil,False,False,12.680007934570312,0.0,3.0,26.0,26.0,1.2169811725616455,0.7770833969116211,0.9908537864685059,0.7627551020408163,1.0,1.0,0.4398977756500244,True
bloodmnist,262,15,eosinophil,False,True,11.424610137939453,2.0,1.0,24.0,27.0,0.8330637812614441,1.242990493774414,0.7277711033821106,0.7295918367346939,1.0,1.0,0.40992671251296997,True
bloodmnist,277,0,eosinophil,True,True,-7.380285739898682,3.0,0.0,27.0,25.0,0.8372337222099304,0.9691698551177979,1.0540722608566284,0.7653061224489796,1.0,1.0,0.19359642267227173,True
bloodmnist,277,1,eosinophil,False,False,-4.845083236694336,1.0,1.0,27.0,24.0,0.983930230140686,0.9536895751953125,0.0,0.7627551020408163,1.0,1.0,0.062380194664001465,True
bloodmnist,277,2,eosinophil,True,False,-1.8239107131958008,0.0,1.0,26.0,26.0,0.8405066728591919,0.875899612903595,0.0,0.8290816326530612,1.0,1.0,0.28359371423721313,True
bloodmnist,277,3,eosinophil,False,True,-2.4523582458496094,1.0,0.0,27.0,24.0,1.0583670139312744,1.1542171239852905,0.0,0.7959183673469388,1.0,1.0,0.21258413791656494,True
bloodmnist,277,4,eosinophil,True,False,0.7699565887451172,0.0,2.0,24.0,27.0,0.9934841990470886,1.0750337839126587,1.104067087173462,0.7653061224489796,1.0,1.0,0.08154958486557007,True
bloodmnist,277,5,eosinophil,True,True,11.104499816894531,0.0,3.0,26.0,27.0,1.2812103033065796,1.112464189529419,1.9604674577713013,0.7959183673469388,1.0,1.0,0.39367449283599854,True
bloodmnist,277,6,eosinophil,True,False,-7.701653957366943,1.0,1.0,27.0,27.0,1.2497475147247314,0.859337329864502,1.766284465789795,0.8622448979591837,1.0,1.0,0.3904101848602295,True
bloodmnist,277,7,eosinophil,True,True,-0.14440441131591797,1.0,1.0,27.0,24.0,0.7345521450042725,0.7587513327598572,1.0354928970336914,0.7627551020408163,1.0,1.0,0.5066965222358704,False
bloodmnist,277,8,eosinophil,False,True,-6.149799346923828,0.0,1.0,25.0,27.0,1.2546231746673584,1.1677221059799194,0.42899733781814575,0.8290816326530612,1.0,1.0,0.42234528064727783,True
bloodmnist,277,9,eosinophil,False,True,-7.9674787521362305,2.0,0.0,26.0,26.0,1.2713863849639893,0.7578117847442627,0.9396092295646667,0.7959183673469388,1.0,1.0,0.5135746002197266,False
bloodmnist,277,10,eosinophil,False,False,-5.850235939025879,2.0,1.0,26.0,26.0,0.8428099155426025,1.1512062549591064,0.2769658863544464,0.7653061224489796,1.0,1.0,0.3083963394165039,True
bloodmnist,277,11,eosinophil,True,False,10.934463500976562,0.0,6.0,27.0,26.0,1.0533251762390137,1.2559599876403809,0.0,0.6887755102040817,0.958,1.0,0.30928516387939453,True
bloodmnist,277,12,eosinophil,True,True,-11.612366676330566,0.0,0.0,25.0,24.0,0.9328557848930359,1.0139001607894897,0.0,0.7653061224489796,1.0,1.0,0.08104437589645386,True
bloodmnist,277,13,eosinophil,False,False,10.441627502441406,1.0,0.0,26.0,24.0,1.2323068380355835,0.772556722164154,0.1755170375108719,0.7653061224489796,1.0,1.0,0.45975011587142944,False
bloodmnist,277,14,eosinophil,False,True,-11.165323257446289,0.0,2.0,26.0,27.0,0.8683122396469116,1.1937528848648071,0.8579456210136414,0.8290816326530612,1.0,1.0,0.3254406452178955,True
bloodmnist,277,15,eosinophil,False,False,14.33015251159668,1.0,1.0,25.0,27.0,1.0623185634613037,0.7408215403556824,1.3119145631790161,0.7959183673469388,1.0,1.0,0.32149702310562134,True
bloodmnist,278,0,eosinophil,True,False,5.165119171142578,1.0,1.0,27.0,27.0,0.9799740314483643,1.1424368619918823,1.096738338470459,0.8622448979591837,1.0,1.0,0.16246283054351807,True
bloodmnist,278,1,eosinophil,True,False,-8.524299621582031,1.0,1.0,27.0,27.0,0.8786965012550354,0.7953240275382996,1.8322391510009766,0.8622448979591837,1.0,1.0,0.32597947120666504,True
bloodmnist,278,2,eosinophil,True,True,-11.144871711730957,1.0,1.0,24.0,27.0,0.7736525535583496,0.762011706829071,0.43800899386405945,0.7627551020408163,1.0,1.0,0.46433573961257935,False
bloodmnist,278,3,eosinophil,True,True,-2.729426383972168,0.0,0.0,24.0,25.0,1.103036880493164,1.255505919456482,0.20415720343589783,0.7653061224489796,1.0,1.0,0.358542799949646,True
bloodmnist,278,4,eosinophil,True,True,5.808128356933594,3.0,0.0,27.0,24.0,0.8494327664375305,1.1078803539276123,0.1727304309606552,0.7346938775510204,1.0,1.0,0.2584475874900818,True
bloodmnist,278,5,eosinophil,False,False,0.43892765045166016,0.0,1.0,26.0,27.0,0.9771588444709778,0.7824351787567139,0.0,0.8622448979591837,1.0,1.0,0.24040597677230835,True
bloodmnist,278,6,eosinophil,False,False,-13.091203689575195,0.0,1.0,25.0,24.0,1.259139060974121,0.7884523868560791,1.1926665306091309,0.7334183673469388,1.0,1.0,0.470686674118042,False
bloodmnist,278,7,eosinophil,False,False,6.641975402832031,1.0,2.0,26.0,27.0,1.092665195465088,1.0313127040863037,0.0,0.7971938775510204,1.0,1.0,0.1239778995513916,True
bloodmnist,278,8,eosinophil,False,True,0.5836811065673828,1.0,1.0,27.0,26.0,0.7315151691436768,1.081348180770874,0.7617120146751404,0.8290816326530612,1.0,1.0,0.34983301162719727,True
bloodmnist,278,9,eosinophil,True,False,5.165081024169922,1.0,0.0,27.0,26.0,0.9455967545509338,0.7194312810897827,1.550392985343933,0.8622448979591837,1.0,1.0,0.33497196435928345,True
bloodmnist,278,10,eosinophil,True,True,3.5222320556640625,1.0,0.0,26.0,26.0,0.7294798493385315,1.0968594551086426,1.345224380493164,0.8290816326530612,1.0,1.0,0.3673796057701111,True
bloodmnist,278,11,eosinophil,False,True,3.930757522583008,3.0,0.0,27.0,25.0,0.9801561236381531,1.0854194164276123,0.3617039918899536,0.7653061224489796,1.0,1.0,0.10526329278945923,True
bloodmnist,278,12,eosinophil,True,True,-1.8450469970703125,0.0,2.0,25.0,27.0,0.7825607061386108,1.2967699766159058,0.0,0.7971938775510204,1.0,1.0,0.5142092704772949,False
bloodmnist,278,13,eosinophil,True,False,10.37681770324707,0.0,1.0,24.0,27.0,0.8638390898704529,1.2821812629699707,1.9150879383087158,0.7959183673469388,1.0,1.0,0.4183421730995178,True
bloodmnist,278,14,eosinophil,False,True,13.192216873168945,2.0,2.0,27.0,26.0,0.7649039626121521,1.2415661811828613,0.24684679508209229,0.7653061224489796,1.0,1.0,0.47666221857070923,False
bloodmnist,278,15,eosinophil,False,False,12.591066360473633,0.0,1.0,26.0,23.0,0.8451119065284729,0.7900946140289307,0.0,0.7295918367346939,0.9856,1.0,0.36479347944259644,True
bloodmnist,292,0,erythroblast,True,False,-6.632233619689941,1.0,0.0,27.0,25.0,1.258725643157959,1.2865827083587646,0.0,0.8290816326530612,1.0,1.0,0.5453083515167236,False
bloodmnist,292,1,erythroblast,False,True,4.872276306152344,1.0,2.0,27.0,26.0,1.106985092163086,0.7504447102546692,0.6468734741210938,0.7959183673469388,1.0,1.0,0.35654038190841675,True
bloodmnist,292,2,erythroblast,True,False,12.32942008972168,0.0,2.0,26.0,25.0,1.0084346532821655,0.8106351494789124,0.0,0.7627551020408163,1.0,1.0,0.19779950380325317,True
bloodmnist,292,3,erythroblast,True,False,9.186182022094727,3.0,0.0,26.0,26.0,0.8252115249633789,0.759247899055481,0.0,0.7627551020408163,1.0,1.0,0.41554057598114014,True
bloodmnist,292,4,erythroblast,True,True,0.887537956237793,1.0,0.0,27.0,26.0,0.9191514849662781,0.9048935174942017,0.0,0.8622448979591837,1.0,1.0,0.17595499753952026,True
bloodmnist,292,5,erythroblast,False,True,2.5681514739990234,1.0,0.0,27.0,24.0,0.7378659248352051,0.9371456503868103,1.388828158378601,0.7959183673469388,1.0,1.0,0.3249884247779846,True
bloodmnist,292,6,erythroblast,True,False,-2.932053565979004,4.0,1.0,27.0,27.0,1.0892877578735352,1.1116397380828857,1.034865379333496,0.7627551020408163,1.0,1.0,0.2009274959564209,True
bloodmnist,292,7,erythroblast,False,True,1.5584239959716797,2.0,0.0,27.0,26.0,1.081862211227417,0.9565390944480896,0.7354980707168579,0.8290816326530612,1.0,1.0,0.1253231167793274,True
bloodmnist,292,8,erythroblast,False,False,-13.529139518737793,1.0,3.0,27.0,27.0,1.122319221496582,1.112654447555542,1.9456591606140137,0.7959183673469388,1.0,1.0,0.23497366905212402,True
bloodmnist,292,9,erythroblast,True,True,-14.990313529968262,0.0,0.0,24.0,26.0,1.0856719017028809,1.054570198059082,1.5086644887924194,0.7959183673469388,1.0,1.0,0.1402420997619629,True
bloodmnist,292,10,erythroblast,False,True,-2.8065977096557617,4.0,1.0,27.0,27.0,1.2231205701828003,0.937690258026123,0.0,0.7627551020408163,1.0,1.0,0.28543031215667725,True
bloodmnist,292,11,erythroblast,True,False,0.7064495086669922,2.0,1.0,27.0,27.0,1.1597723960876465,0.8240199685096741,1.3209168910980225,0.8290816326530612,1.0,1.0,0.3357524275779724,True
bloodmnist,292,12,erythroblast,False,True,7.074775695800781,1.0,2.0,27.0,26.0,0.9210458993911743,1.1184098720550537,0.22153648734092712,0.7959183673469388,1.0,1.0,0.1973639726638794,True
bloodmnist,292,13,erythroblast,True,True,8.845462799072266,1.0,0.0,26.0,24.0,0.9733289480209351,1.1352593898773193,0.0,0.7653061224489796,1.0,1.0,0.16193044185638428,True
bloodmnist,292,14,erythroblast,True,True,-2.3971710205078125,0.0,5.0,27.0,25.0,0.8759037256240845,0.8531339764595032,1.796653389930725,0.6887755102040817,0.968,1.0,0.27096229791641235,True
bloodmnist,292,15,erythroblast,True,True,14.738779067993164,0.0,0.0,26.0,25.0,1.108389139175415,1.106846570968628,0.4822402596473694,0.8290816326530612,1.0,1.0,0.21523571014404297,True
bloodmnist,295,0,neutrophil,False,True,5.408510208129883,0.0,1.0,26.0,26.0,0.9445441365242004,1.0162861347198486,0.0,0.8290816326530612,1.0,1.0,0.0717419981956482,True
bloodmnist,295,1,neutrophil,True,True,-10.389388084411621,1.0,2.0,27.0,27.0,0.9401135444641113,0.8573710918426514,1.0939977169036865,0.8290816326530612,1.0,1.0,0.2025153636932373,True
bloodmnist,295,2,neutrophil,False,False,-6.322795867919922,0.0,0.0,26.0,26.0,0.7586644887924194,0.9344096779823303,0.0,0.8622448979591837,1.0,1.0,0.30692583322525024,True
bloodmnist,295,3,neutrophil,True,False,-0.12716007232666016,0.0,2.0,26.0,26.0,0.9664030075073242,0.7859205603599548,0.0,0.7959183673469388,1.0,1.0,0.24767643213272095,True
bloodmnist,295,4,neutrophil,False,True,12.844284057617188,0.0,1.0,25.0,25.0,0.7387391924858093,0.8009355068206787,0.0,0.7653061224489796,1.0,1.0,0.46032530069351196,False
bloodmnist,295,5,neutrophil,True,True,-2.494016647338867,0.0,1.0,26.0,25.0,1.0222218036651611,0.9143587350845337,1.0807604789733887,0.7959183673469388,1.0,1.0,0.10786306858062744,True
bloodmnist,295,6,neutrophil,True,False,5.68284797668457,1.0,4.0,27.0,27.0,0.7694081664085388,0.8743606805801392,0.3246983587741852,0.7627551020408163,1.0,1.0,0.356231153011322,True
bloodmnist,295,7,neutrophil,True,True,12.987844467163086,0.0,3.0,26.0,26.0,0.9938396215438843,1.0543649196624756,0.0,0.7627551020408163,0.9988,1.0,0.06052529811859131,True
bloodmnist,295,8,neutrophil,True,False,-12.681323051452637,1.0,1.0,27.0,24.0,1.2906161546707153,0.8111541867256165,0.7109206914901733,0.7627551020408163,0.9992,1.0,0.4794619679450989,False
bloodmnist,295,9,neutrophil,False,True,12.78666877746582,3.0,0.0,26.0,26.0,1.1762381792068481,0.7560603022575378,0.0,0.7627551020408163,1.0,1.0,0.4201778769493103,True
bloodmnist,295,10,neutrophil,True,False,-4.637943267822266,2.0,2.0,26.0,27.0,1.2040624618530273,0.7342527508735657,0.0,0.7653061224489796,1.0,1.0,0.46980971097946167,False
bloodmnist,295,11,neutrophil,False,True,13.83292007446289,0.0,4.0,27.0,24.0,0.9586873650550842,1.2502963542938232,0.0,0.6887755102040817,0.9888,1.0,0.291608989238739,True
bloodmnist,295,12,neutrophil,False,False,4.028711318969727,3.0,2.0,27.0,26.0,1.2211451530456543,0.9993249773979187,0.0,0.7346938775510204,1.0,1.0,0.2218201756477356,True
bloodmnist,295,13,neutrophil,True,True,9.989486694335938,0.0,0.0,26.0,26.0,1.1847485303878784,0.7494557499885559,0.6462422609329224,0.8622448979591837,1.0,1.0,0.4352927803993225,True
bloodmnist,295,14,neutrophil,False,False,0.5730323791503906,3.0,3.0,27.0,27.0,0.8778060078620911,1.1547703742980957,1.2335541248321533,0.7346938775510204,1.0,1.0,0.27696436643600464,True
bloodmnist,295,15,neutrophil,False,False,-11.504040718078613,1.0,0.0,24.0,26.0,1.2732257843017578,0.955335259437561,0.15552374720573425,0.7627551020408163,1.0,1.0,0.3178905248641968,True
bloodmnist,301,0,platelet,False,True,10.260892868041992,0.0,3.0,27.0,23.0,1.110314130783081,1.2192206382751465,0.0,0.6887755102040817,1.0,1.0,0.32953476905822754,True
bloodmnist,301,1,platelet,False,False,-3.3011302947998047,0.0,2.0,25.0,25.0,1.279832124710083,1.1147112846374512,0.0,0.7334183673469388,1.0,1.0,0.3945434093475342,True
bloodmnist,301,2,platelet,False,True,3.273466110229492,0.0,1.0,25.0,27.0,1.0570558309555054,0.8150815367698669,0.9845656156539917,0.8290816326530612,1.0,1.0,0.24197429418563843,True
bloodmnist,301,3,platelet,True,True,12.58111572265625,0.0,1.0,26.0,24.0,0.7920887470245361,0.9903386831283569,0.0,0.7627551020408163,1.0,1.0,0.21757256984710693,True
